[ -2.99139186   7.31230425 163.80355665   1.        ]	9.076051473617554
[ -3.95572695   7.84761317 167.14115995   1.        ]	9.284839391708374
[ -3.73406857   8.33567435 170.83266768   1.        ]	9.463512659072876
[ -3.00393017   8.47474376 171.53929952   1.        ]	9.645075559616089
[ -2.11201084   8.60828921 172.18994971   1.        ]	9.8184072971344
[ -1.58803262   8.72564376 172.97558704   1.        ]	10.004751682281494
[ -1.2162181   8.8809988 173.818741    1.       ]	10.189995527267456
[ -0.71466324   9.03262141 174.62189989   1.        ]	10.384044647216797
[-8.20104058e-02  9.14868255e+00  1.75384796e+02  1.00000000e+00]	10.563963651657104
[  0.77780752   9.25566255 176.06203021   1.        ]	10.75832462310791
[  1.83425868   9.38554771 176.65402572   1.        ]	10.933331489562988
[  2.92947614   9.48174209 177.22751059   1.        ]	11.104283094406128
[  3.71457899   9.59258063 177.9320206    1.        ]	11.284358739852905
[  4.34669292   9.71143202 178.70676636   1.        ]	11.469105005264282
[  5.14399694   9.82285423 179.41162779   1.        ]	11.639670133590698
[  6.20307108   9.88886458 179.99832868   1.        ]	11.832167148590088
[  7.42841256   9.94532858 180.49856823   1.        ]	12.001912593841553
[  8.50118138   9.97700066 181.07115456   1.        ]	12.189977407455444
[  9.48496226  10.01311752 181.68589543   1.        ]	12.36757206916809
[ 10.69861467  10.03526219 182.17553071   1.        ]	12.542685270309448
[ 12.07764778  10.04614792 182.56417383   1.        ]	12.722386837005615
[ 13.30382276  10.06507365 183.02738154   1.        ]	12.896381855010986
[ 14.44097667  10.08868729 183.53488482   1.        ]	13.071810960769653
[ 15.74275234  10.10057441 183.93669041   1.        ]	13.237786531448364
[ 17.23930579  10.09766371 184.20414133   1.        ]	13.411071062088013
[ 18.52019279  10.07500346 184.59793973   1.        ]	13.584344625473022
[ 19.55502898  10.0687299  185.14545148   1.        ]	13.75232720375061
[ 20.78450172  10.04762989 185.55928711   1.        ]	13.921825647354126
[ 22.23816101  10.00838163 185.80727506   1.        ]	14.10679030418396
[ 23.50898632   9.94814516 186.17524526   1.        ]	14.277198314666748
[ 24.97078493   9.87134383 186.3914345    1.        ]	14.447519540786743
[ 26.34337526   9.79981138 186.65937467   1.        ]	14.624687194824219
[ 27.9037911    9.71085377 186.76482367   1.        ]	14.796855211257935
[ 29.25253109   9.60422954 187.02518966   1.        ]	14.965970993041992
[ 30.5745971    9.49829543 187.29557972   1.        ]	15.143043994903564
[ 32.02133551   9.37976084 187.44765153   1.        ]	15.330780029296875
[ 33.35024601   9.26999298 187.68704141   1.        ]	15.511815309524536
[ 34.86168013   9.14182609 187.74914106   1.        ]	15.67588758468628
[ 36.16659111   9.03105347 187.98374366   1.        ]	15.86347508430481
[ 37.65173368   8.86793055 188.03878142   1.        ]	16.03446912765503
[ 38.96219942   8.7198922  188.24619949   1.        ]	16.2031512260437
[ 40.42104695   8.52201248 188.29650523   1.        ]	16.365392684936523
[ 41.82300585   8.29429082 188.3904762    1.        ]	16.53908109664917
[ 43.36911931   8.05009504 188.31444261   1.        ]	16.723021984100342
[ 44.82905008   7.81279367 188.30867428   1.        ]	16.89418888092041
[ 46.4286675    7.55891195 188.12451242   1.        ]	17.074227333068848
[ 47.85899743   7.32104418 188.10863959   1.        ]	17.242531538009644
[ 49.09658127   7.06868175 188.30613224   1.        ]	17.423558712005615
[ 50.52821969   6.79405765 188.25965118   1.        ]	17.595374822616577
[ 51.85124353   6.52985309 188.32957894   1.        ]	17.767640113830566
[ 53.38909743   6.20683316 188.1125178    1.        ]	17.94039249420166
[ 54.84430538   5.89148884 187.97695957   1.        ]	18.117210865020752
[ 56.34938778   6.14007758 187.70173348   1.        ]	18.27986979484558
[ 57.69667381   6.40492294 187.6207821    1.        ]	18.460750102996826
[ 59.01833275   6.63788657 187.56353216   1.        ]	18.64134168624878
[ 60.51592185   6.81255042 187.23467603   1.        ]	18.809916257858276
[ 62.20519014   6.42281468 186.62871975   1.        ]	18.984749794006348
[ 63.61733959   6.13573339 186.40763227   1.        ]	19.15063500404358
[ 64.95461141   5.82430074 186.28659412   1.        ]	19.320337772369385
[ 66.50195024   5.91457516 185.7584967    1.        ]	19.487271547317505
[ 67.85636731   6.06271288 185.52174697   1.        ]	19.662543773651123
[ 69.34435206   6.08844129 185.03434897   1.        ]	19.835323810577393
[ 70.91310213   6.09747199 184.35976613   1.        ]	20.004522562026978
[ 72.46990628   6.13649208 183.65515116   1.        ]	20.182113647460938
[ 73.54536914   6.3197317  183.84045954   1.        ]	20.36294984817505
[ 74.47461049   6.00160216 184.36195203   1.        ]	20.539846181869507
[ 75.30318447   5.69962305 185.09669566   1.        ]	20.71537494659424
[ 76.0751662    5.90500818 185.92356469   1.        ]	20.88252568244934
[ 76.79095707   6.15698256 186.88584084   1.        ]	21.066943883895874
[ 77.12337596   6.58101796 188.62950028   1.        ]	21.250007390975952
[ 77.3709654    7.02802414 190.57291589   1.        ]	21.429901123046875
[ 77.66612151   6.92453285 192.50863035   1.        ]	21.59966516494751
[ 77.87302817   6.83342075 194.65096819   1.        ]	21.770468711853027
[ 77.98747575   6.75423008 197.00499753   1.        ]	21.94843554496765
[ 77.93246677   7.23353315 199.66344122   1.        ]	22.118987560272217
[ 77.69666386   7.78705587 202.67448289   1.        ]	22.28583526611328
[ 77.34279523   8.40661284 205.91084663   1.        ]	22.45698857307434
[ 76.86206554   8.49602605 209.43071395   1.        ]	22.637601613998413
[ 76.86206554   8.49602605 209.43071395   1.        ]	22.802529335021973
[ 76.72836808   8.48978248 212.37925615   1.        ]	22.97496461868286
[ 76.47523773   8.49641885 215.56350958   1.        ]	23.152796506881714
[ 76.1226901    9.17748277 218.88563844   1.        ]	23.318049669265747
[ 75.66406319   9.88838072 222.40555205   1.        ]	23.487699508666992
[ 75.50392546   9.88480869 225.53271877   1.        ]	23.66505217552185
[ 75.18389752   9.94011816 228.95212579   1.        ]	23.837904691696167
[ 74.81612205  10.03934843 232.4799326    1.        ]	24.018973350524902
[ 74.27223571  10.79271191 236.26064745   1.        ]	24.194016933441162
[ 73.89466488  11.54010825 239.82107613   1.        ]	24.364781141281128
[ 73.62972078  11.63579787 243.311512     1.        ]	24.545324325561523
[ 73.1839399   11.79750784 247.11636439   1.        ]	24.727030515670776
[ 72.5452488   12.07229617 251.24008028   1.        ]	24.901797771453857
[ 71.87679762  12.26011547 255.4558734    1.        ]	25.0714271068573
[ 70.99646691  12.51790705 260.00843575   1.        ]	25.2505943775177
[ 70.11256273  13.48472686 264.5433671    1.        ]	25.426465034484863
[ 69.03531844  14.5951473  269.36992634   1.        ]	25.597346782684326
[ 68.0265843   14.89134152 274.21962645   1.        ]	25.76844358444214
[ 67.09401776  15.12787894 279.02327045   1.        ]	25.945245027542114
[ 66.12136988  15.46885832 283.92618032   1.        ]	26.124520540237427
[ 65.19193433  15.75510833 288.83837033   1.        ]	26.296594381332397
[ 64.09381033  16.06081561 294.0291641    1.        ]	26.47508931159973
[ 63.30427541  16.33282493 298.90026621   1.        ]	26.648929834365845
[ 62.7544806   16.52583511 303.55347464   1.        ]	26.82288360595703
[ 61.86141792  16.81216172 308.71767379   1.        ]	26.99610185623169
[ 60.64912604  18.03383995 314.27873662   1.        ]	27.184423685073853
[ 59.24061433  19.36803105 320.14900057   1.        ]	27.350921154022217
[ 58.61741369  19.7202418  325.24468602   1.        ]	27.54522705078125
[ 57.5668064   20.12530072 330.96055286   1.        ]	27.722582817077637
[ 56.47490268  20.6005786  336.82528974   1.        ]	27.885695695877075
[ 54.5941511   21.16689156 343.71645117   1.        ]	28.04504156112671
[ 53.34253186  21.80012212 349.97824617   1.        ]	28.215453386306763
[ 51.64889802  22.42906928 356.874367     1.        ]	28.394760131835938
[ 49.7103724   23.15949886 364.16326562   1.        ]	28.564693450927734
[ 47.44964228  23.93678791 371.93583006   1.        ]	28.744525909423828
[ 46.12301036  24.56691835 378.81457833   1.        ]	28.923461198806763
[ 44.68217988  25.29207437 385.97055058   1.        ]	29.08536195755005
[ 43.05644879  25.98337648 393.50268356   1.        ]	29.261356353759766
[ 41.69035023  26.66408144 400.91785563   1.        ]	29.433353424072266
[ 40.73642029  27.3920681  408.04395725   1.        ]	29.603859424591064
[ 39.47506138  28.17235389 415.71056251   1.        ]	29.77546000480652
[ 37.67616288  29.02979391 424.18450516   1.        ]	29.956814289093018
[ 35.370465    29.88449497 433.44263999   1.        ]	30.12654137611389
[ 33.18219414  30.8278465  442.79454192   1.        ]	30.307828903198242
[ 31.19960786  31.77631485 452.16393517   1.        ]	30.477715492248535
[ 28.66312472  32.80911853 462.40639732   1.        ]	30.648999214172363
[ 25.36487307  33.94855385 473.75699538   1.        ]	30.821677446365356
[ 21.73366773  35.15339631 485.76553988   1.        ]	31.0000638961792
[ 18.17182226  36.47521617 498.01672185   1.        ]	31.159297227859497
[ 13.80198121  37.82794184 511.48692591   1.        ]	31.322432041168213
[  9.18977338  39.33952214 525.5862315    1.        ]	31.49237823486328
[  3.64384577  40.89564081 541.08439557   1.        ]	31.66623091697693
[-4.37957330e-01  4.23550432e+01  5.55494821e+02  1.00000000e+00]	31.840465545654297
[ -5.46652692  44.16599144 571.38611901   1.        ]	32.00290369987488
[-11.32921183  46.23524931 588.6887549    1.        ]	32.180444955825806
[-16.54828037  47.99495204 605.92288652   1.        ]	32.358627796173096
[-22.89878446  50.05098595 625.00285688   1.        ]	32.54273724555969
[-30.63880795  52.33299123 646.28008128   1.        ]	32.71830654144287
[-37.26171573  54.59112084 667.14888366   1.        ]	32.88359189033508
[-45.1313078   57.20413499 690.22841987   1.        ]	33.064611196517944
[-54.4121469   60.08863098 715.82166545   1.        ]	33.2312376499176
[-62.48760534  62.84244359 741.16197037   1.        ]	33.40464186668396
[-72.0969103   65.90173957 769.4097375    1.        ]	33.58703565597534
[-81.49066866  68.80039911 798.73995489   1.        ]	33.782100677490234
[-90.59742357  71.95225738 829.1142936    1.        ]	33.958473682403564
[-101.90326007   75.53402269  863.71487036    1.        ]	34.12800145149231
[-114.01767516   79.56711092  901.09256672    1.        ]	34.305063247680664
[-125.79623273   83.61414596  940.03675915    1.        ]	34.48576259613037
[-140.43503406   88.26748229  984.91149817    1.        ]	34.66452383995056
[-1.56102055e+02  9.35178400e+01  1.03372175e+03  1.00000000e+00]	34.84272360801697
[-1.74475608e+02  9.88876016e+01  1.08923791e+03  1.00000000e+00]	35.02455401420593
[-1.96392549e+02  1.05288328e+02  1.15319055e+03  1.00000000e+00]	35.20323204994202
[-2.22053834e+02  1.12208263e+02  1.22676251e+03  1.00000000e+00]	35.383363485336304
[-2.50653153e+02  1.19538262e+02  1.30975926e+03  1.00000000e+00]	35.56096267700195
[-2.85457957e+02  1.28519546e+02  1.40819232e+03  1.00000000e+00]	35.739044427871704
[-3.35651422e+02  1.37730433e+02  1.53844713e+03  1.00000000e+00]	35.91048502922058
[-4.00613572e+02  1.48330969e+02  1.70314682e+03  1.00000000e+00]	36.08755588531494
[-4.59606115e+02  1.61613983e+02  1.87132467e+03  1.00000000e+00]	36.263545989990234
[-5.63285186e+02  1.75334298e+02  2.13405693e+03  1.00000000e+00]	36.4426212310791
[-6.80297193e+02  1.94979767e+02  2.44637735e+03  1.00000000e+00]	36.62518858909607
[-8.74730954e+02  2.23671930e+02  2.94023010e+03  1.00000000e+00]	36.79869604110718
[-1.17955565e+03  2.70378447e+02  3.71256472e+03  1.00000000e+00]	36.97381258010864
[-1.74089372e+03  3.45040285e+02  5.12793232e+03  1.00000000e+00]	37.15024185180664
[-4.83498793e+03  8.23274335e+02  1.33880988e+04  1.00000000e+00]	37.33857727050781
[-6.09961797e+04  9.20786041e+03  1.61599844e+05  1.00000000e+00]	37.52266192436218
[ 6.60684779e+03 -8.72918579e+02 -1.68772563e+04  1.00000000e+00]	37.706873416900635
[ 3.30030750e+03 -4.00089847e+02 -8.17313392e+03  1.00000000e+00]	37.882810831069946
[ 2.22350165e+03 -2.46558565e+02 -5.33647287e+03  1.00000000e+00]	38.0554039478302
[ 1.75624247e+03 -1.90762540e+02 -4.14421135e+03  1.00000000e+00]	38.22788667678833
[ 1.38792914e+03 -1.40093292e+02 -3.20601336e+03  1.00000000e+00]	38.401312589645386
[ 1.14855785e+03 -1.05895666e+02 -2.59168954e+03  1.00000000e+00]	38.5843563079834
[ 1.03091412e+03 -9.49780333e+01 -2.30739436e+03  1.00000000e+00]	38.76750469207764
[ 8.66838665e+02 -7.43988325e+01 -1.91600828e+03  1.00000000e+00]	38.94628715515137
[ 7.48862082e+02 -5.96408210e+01 -1.63324417e+03  1.00000000e+00]	39.13058614730835
[ 6.49624960e+02 -5.35308525e+01 -1.39894576e+03  1.00000000e+00]	39.31510949134827
[ 5.74380615e+02 -4.86358714e+01 -1.22030909e+03  1.00000000e+00]	39.4904088973999
[ 5.45834052e+02 -4.87193131e+01 -1.15107810e+03  1.00000000e+00]	39.663647174835205
[ 5.20308171e+02 -4.88076525e+01 -1.08966170e+03  1.00000000e+00]	39.84347176551819
[ 4.97150143e+02 -4.94062503e+01 -1.03349576e+03  1.00000000e+00]	40.01632761955261
[ 454.37038593  -44.44904441 -938.60869571    1.        ]	40.19336009025574
[ 418.52987609  -40.43267528 -858.35419459    1.        ]	40.36310863494873
[ 388.07654187  -36.85266361 -789.13173865    1.        ]	40.528908252716064
[ 361.95293411  -33.77080656 -729.12824604    1.        ]	40.707645416259766
[ 351.391875    -34.50343738 -704.9802632     1.        ]	40.881585121154785
[ 341.55922696  -35.98329714 -683.9758939     1.        ]	41.04230451583862
[ 332.3095747   -37.52227159 -664.79641913    1.        ]	41.220656633377075
[ 323.56819724  -38.18079872 -646.98768442    1.        ]	41.395203590393066
[ 315.26968889  -38.67831945 -629.80199187    1.        ]	41.57920432090759
[ 307.42155482  -39.20434746 -614.642926      1.        ]	41.762768268585205
[ 299.9663587   -39.86895592 -601.31273629    1.        ]	41.946932315826416
[ 292.83715529  -40.38745966 -588.30471573    1.        ]	42.12160277366638
[ 286.02319047  -41.14748619 -576.89631989    1.        ]	42.307122468948364
[ 279.48273682  -41.70629362 -566.4665167     1.        ]	42.47828435897827
[ 273.18482984  -42.1904254  -557.18261667    1.        ]	42.64481830596924
